-0.90|-1.37|10.79|-15.09|-49.82|-99.18|-0.47|-0.26|-0.22|100.84|25.00|40.54
0.27|-1.14|10.20|-18.45|-49.09|-100.61|0.07|-0.30|0.04|100.83|25.00|41.30
1.22|4.04|9.18|-19.55|-56.91|-98.37|-0.26|0.09|-0.00|100.83|25.00|41.38
0.51|0.12|8.98|-16.91|-56.64|-98.88|-0.22|0.25|0.02|100.83|25.00|40.88
0.24|0.16|10.12|-10.00|-56.36|-100.10|-0.07|0.29|0.21|100.84|25.00|40.13
-0.27|0.31|9.77|-10.27|-57.36|-100.10|-0.02|0.16|0.00|100.84|25.00|40.79
-0.35|0.04|9.96|-10.18|-57.36|-100.00|-0.03|0.17|0.01|100.84|25.00|40.71
-0.24|-0.08|10.47|-10.09|-57.45|-99.69|-0.02|0.17|0.01|100.84|25.00|40.54
-0.24|-0.04|10.32|-10.00|-57.27|-100.10|-0.03|0.17|0.01|100.84|25.00|40.63
-0.24|-0.12|10.12|-10.27|-57.18|-99.69|-0.03|0.16|0.01|100.84|25.00|40.54
-0.27|-0.16|10.24|-10.09|-57.27|-99.90|-0.03|0.16|0.01|100.84|25.00|40.71
-0.35|-0.16|10.08|-10.09|-57.45|-99.80|-0.03|0.17|0.01|100.83|25.00|40.96
-0.16|-0.04|10.40|-10.00|-57.36|-99.80|-0.03|0.17|0.01|100.84|25.00|40.13
-0.31|-0.16|10.20|-10.27|-57.18|-99.90|-0.02|0.17|0.01|100.84|25.00|40.79
-0.24|-0.20|10.20|-10.09|-57.55|-99.69|-0.03|0.16|0.01|100.84|25.00|40.54
-0.31|-0.12|10.12|-10.09|-57.36|-99.80|-0.03|0.16|0.01|100.83|25.00|41.05
-0.31|-0.12|10.36|-9.73|-57.73|-99.90|-0.03|0.15|0.01|100.84|25.00|40.79
-0.27|-0.08|10.00|-10.36|-57.27|-100.00|-0.03|0.16|0.01|100.84|25.00|40.04
-0.20|-0.12|10.43|-10.18|-57.36|-99.80|-0.03|0.16|0.01|100.84|25.00|40.79
-0.27|-0.08|10.28|-10.18|-57.45|-100.10|-0.03|0.16|0.01|100.83|25.00|40.96
-0.20|-0.08|10.16|-10.09|-57.27|-99.90|-0.03|0.16|0.01|100.84|25.00|40.21
-0.27|-0.04|10.40|-10.09|-57.36|-99.69|-0.03|0.16|0.01|100.84|25.00|40.13
-0.24|-0.16|10.12|-10.18|-57.36|-99.80|-0.03|0.16|0.01|100.84|25.00|40.21
-0.27|0.00|10.51|-10.00|-57.45|-99.80|-0.03|0.14|0.01|100.85|25.00|39.87
-0.27|0.04|10.43|-10.27|-57.27|-99.80|-0.03|0.16|0.01|100.84|25.00|40.63
-0.24|-0.04|10.16|-10.00|-57.36|-99.80|-0.03|0.16|0.01|100.84|25.00|40.71
-0.20|-0.12|10.16|-10.36|-57.45|-99.90|-0.03|0.16|0.01|100.84|25.00|40.63
-0.20|-0.08|10.36|-10.09|-57.45|-99.80|-0.03|0.16|0.01|100.84|25.00|40.79
-0.12|-0.08|10.47|-10.09|-57.45|-99.80|-0.03|0.17|0.01|100.84|25.00|40.63
-0.24|0.04|10.36|-10.00|-57.55|-99.90|-0.03|0.16|0.01|100.84|25.00|40.71
-0.12|-0.04|10.24|-9.91|-57.91|-99.90|-0.02|0.16|0.01|100.84|25.00|40.21
-0.31|0.04|10.51|-9.82|-57.73|-99.80|-0.02|0.16|0.01|100.84|25.00|40.54
-0.16|0.00|9.92|-9.82|-57.73|-99.80|-0.02|0.16|0.02|100.84|25.00|40.21
-0.20|-0.04|10.55|-9.91|-57.82|-99.90|-0.02|0.16|0.01|100.84|25.00|40.63
-0.12|-0.27|10.71|-10.18|-57.45|-100.00|-0.03|0.15|0.01|100.84|25.00|40.13
-0.43|0.24|10.12|-10.00|-57.27|-99.90|-0.03|0.16|0.01|100.84|25.00|40.13
-0.31|0.08|10.28|-10.18|-57.45|-100.10|-0.03|0.17|0.01|100.85|25.00|39.71
-0.31|-0.04|9.92|-10.09|-57.45|-100.00|-0.02|0.17|0.01|100.84|25.00|40.21
-0.43|-0.16|10.47|-10.18|-57.36|-100.20|-0.03|0.16|0.01|100.84|25.00|40.21
-0.31|-0.12|10.28|-10.27|-57.18|-99.90|-0.03|0.16|0.01|100.84|25.00|40.21
-0.12|-0.20|9.65|-10.45|-57.45|-100.20|-0.03|0.18|0.01|100.84|25.00|40.04
-0.16|-0.47|10.83|-10.18|-57.36|-100.10|-0.02|0.27|0.01|100.84|25.00|40.54
-0.12|0.16|10.24|-10.18|-57.45|-100.10|-0.08|0.31|0.09|100.83|25.00|41.13
